,pin10,est_year_construction,pct_minority,pct_single_partent_families,median_hh_income,pct_hh_below_poverty,pct_hh_with_children,resident_type,hyd_year_stamped,g_label,prob_g_lsl,property_class,neighborhood_code,town_code,type_of_residence,building_square_feet,prior_tax_year_market_value_estimate_(land),prior_tax_year_market_value_estimate_(building),longitude,latitude,census_tract,property_address,age,neighborhood_code.1,prop_to_land_ratio,prob_g_lsl_num,new_res_type,our_pred
3187,2836221020,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,two-story,1960,0.10544526,Unlikely Lead,278,270,13,2.0,2014.0,26980.0,107850.0,-87.6816043902247,41.5694335087858,825503.0,2620  TURTLECREEK DR,57,270,3.997405485544848,2,4,2
3188,2836102065,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1928,0.070266852,Unlikely Lead,278,270,13,2.0,2446.0,27300.0,126100.0,-87.6867566236558,41.5711442446706,825503.0,17505  STONEBRIDGE DR,46,270,4.619047619047619,2,4,2
3189,2836221026,1968,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,2013,0.100744685,Unlikely Lead,234,270,13,4.0,1258.0,26840.0,82780.0,-87.6804272704916,41.5713428982657,825503.0,17503  BUTTERNUT RD,54,270,3.084202682563338,2,3,2
3190,2836109038,1976,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1971,0.150460021,Unlikely Lead,203,270,13,1.0,1331.0,13510.0,68760.0,-87.6928133078967,41.5643900707408,825503.0,17824  RIDGEWOOD DR,46,270,5.089563286454478,2,1,2
3191,2826310043,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1971,0.316932266,Unlikely Lead,202,240,13,1.0,960.0,20800.0,61640.0,-87.7059912242954,41.5726822246192,825501.0,3615  COVENTRY CT,46,240,2.9634615384615386,2,1,2
3192,2826400042,1976,90.9629045,35.51401869,53554,4.577742699,28.78504673,one-story,1971,0.256558431,Unlikely Lead,203,260,13,1.0,1216.0,41580.0,64240.0,-87.7024247543859,41.5738511812042,825501.0,3423  HICKORY LN,46,260,1.5449735449735449,2,1,2
3193,3102101016,1983,91.78789301,18.27160494,100943,1.783200375,52.34567901,two-story,1976,0.014342603,Unlikely Lead,278,40,32,2.0,2674.0,39960.0,130470.0,-87.7056735925739,41.5499763228693,829902.0,3615  BRIAR LN,39,40,3.265015015015015,2,4,2
3194,2836106005,1967,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1960,0.169380391,Unlikely Lead,203,270,13,1.0,1225.0,27800.0,73600.0,-87.6864979961812,41.5671522399302,825503.0,17708  DOGWOOD LN,55,270,2.647482014388489,2,1,2
3195,2835405012,1977,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1970,0.25615044,Unlikely Lead,207,240,13,2.0,1123.0,34650.0,92340.0,-87.7000289524822,41.5631196914324,825504.0,3406  FOUNTAINBLEU DR,45,240,2.664935064935065,2,4,2
3196,2836319012,1982,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1971,0.076210447,Unlikely Lead,203,270,13,1.0,1377.0,35940.0,79680.0,-87.6922130561678,41.5632175863774,825503.0,3107  SMOKE TREE CT,40,270,2.2170283806343907,2,1,2
3197,2835408098,1981,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1972,0.263232301,Unlikely Lead,207,240,13,2.0,1345.0,33030.0,59060.0,-87.7018355219332,41.560147241667,825504.0,3519  MARSEILLE LN,41,240,1.7880714501967907,2,4,2
3198,2836221028,1967,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,2013,0.15082517,Unlikely Lead,203,270,13,1.0,1077.0,45900.0,30160.0,-87.6804472091995,41.5709093105373,825503.0,17507  BUTTERNUT RD,55,270,0.6570806100217865,2,1,2
3199,2835411019,1982,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1972,0.269694229,Unlikely Lead,207,240,13,2.0,1592.0,20460.0,73010.0,-87.6967964629216,41.5593045771004,825504.0,18124  VERSAILES LN,40,240,3.5684261974584555,2,4,2
3200,2836221003,1966,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1980,0.1446266,Unlikely Lead,203,270,13,1.0,1430.0,33860.0,87560.0,-87.6843674503942,41.5715250345182,825503.0,17501  OAKWOOD DR,56,270,2.585942114589486,2,1,2
3201,2836104053,1974,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,2013,0.040029763,Unlikely Lead,278,270,13,2.0,2030.0,24570.0,120740.0,-87.6861038589084,41.5646137141564,825503.0,2811  GREENWOOD RD,48,270,4.914122914122914,2,4,2
3202,2836105021,1967,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1960,0.163431177,Unlikely Lead,203,270,13,1.0,1220.0,25020.0,80990.0,-87.6867146326539,41.5678205087269,825503.0,17705  DOGWOOD LN,55,270,3.237010391686651,2,1,2
3203,3102204073,1979,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.071471925,Unlikely Lead,295,40,32,2.0,1600.0,17810.0,110390.0,-87.7007419216829,41.5499792859013,829902.0,3441  GOLFVIEW DR,43,40,6.198203256597417,2,4,2
3204,3102204147,1981,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.056730634,Unlikely Lead,295,40,32,2.0,1760.0,26290.0,104400.0,-87.6991435881842,41.550329475284,829902.0,18671  GOLFVIEW DR,41,40,3.9710916698364396,2,4,2
3205,2836111012,1987,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1972,0.071810394,Unlikely Lead,203,270,13,1.0,1404.0,26160.0,82700.0,-87.6928362203143,41.5673103013422,825503.0,3108  OAKWOOD DR,35,270,3.16131498470948,2,1,2
3206,2836106034,1974,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1962,0.072728109,Unlikely Lead,278,270,13,2.0,2555.0,25170.0,95560.0,-87.6875060559621,41.5674301828583,825503.0,17705  OAKWOOD DR,48,270,3.7965832340087404,2,4,2
3207,2836111007,1976,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1969,0.106656006,Unlikely Lead,203,270,13,1.0,1331.0,30580.0,77460.0,-87.6916074133131,41.5673841043957,825503.0,17714  STONEBRIDGE DR,46,270,2.5330281229561806,2,1,2
3208,3102204144,1981,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.044200614,Unlikely Lead,295,40,32,2.0,2562.0,31050.0,119660.0,-87.6995415699726,41.5505556785572,829902.0,18663  GOLFVIEW DR,41,40,3.8537842190016103,2,4,2
3209,3102204151,1981,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.036646526,Unlikely Lead,295,40,32,2.0,3030.0,30450.0,143620.0,-87.7003409856545,41.5499800401782,829902.0,3421  GOLFVIEW DR,41,40,4.716584564860427,2,4,2
3210,3102204105,1977,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1955,0.075276455,Unlikely Lead,295,40,32,2.0,1661.0,29210.0,99000.0,-87.7031884330959,41.5499672990851,829902.0,3531  GOLFVIEW DR,45,40,3.389250256761383,2,4,2
3211,3102204171,1982,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.050293404,Unlikely Lead,295,40,32,2.0,1900.0,29570.0,104670.0,-87.6991609399241,41.5511572604304,829902.0,18643  GOLFVIEW DR,40,40,3.5397362191410213,2,4,2
3212,3102204113,1979,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1972,0.07202964,Unlikely Lead,295,40,32,2.0,1440.0,18180.0,105910.0,-87.7031899003738,41.5506547132332,829902.0,3532  GOLFVIEW DR,43,40,5.825632563256326,2,4,2
3213,3102204174,1982,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.048872302,Unlikely Lead,295,40,32,2.0,1896.0,34230.0,97840.0,-87.699548863782,41.5509076884916,829902.0,18649  GOLFVIEW DR,40,40,2.8583114227286006,2,4,2
3214,3102204004,1979,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.061261838,Unlikely Lead,295,40,32,2.0,1785.0,24810.0,105660.0,-87.7002311886463,41.5511360660296,829902.0,18642  GOLFVIEW DR,43,40,4.258766626360338,2,4,2
3215,3102204170,1982,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.058688439,Unlikely Lead,295,40,32,2.0,1643.0,21440.0,106610.0,-87.6991603957538,41.5512605812935,829902.0,18639  GOLFVIEW DR,40,40,4.972481343283582,2,4,2
3216,3102101007,1983,91.78789301,18.27160494,100943,1.783200375,52.34567901,two-story,1976,0.016165975,Unlikely Lead,207,40,32,2.0,1954.0,36720.0,122390.0,-87.7044411086237,41.5505868463536,829902.0,3602  BRIAR LN,39,40,3.333061002178649,2,4,2
3217,3102204153,1986,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.042254313,Unlikely Lead,295,40,32,2.0,2128.0,26610.0,112010.0,-87.6996835246949,41.5518019716524,829902.0,18616  GOLFVIEW DR,36,40,4.209319804584743,2,4,2
3218,3102204154,1982,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.042996882,Unlikely Lead,295,40,32,2.0,2568.0,32680.0,117340.0,-87.6998322810175,41.5517967520186,829902.0,18614  GOLFVIEW DR,40,40,3.590575275397797,2,4,2
3219,2836223003,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.185983228,Unlikely Lead,234,270,13,4.0,1258.0,24570.0,78950.0,-87.6848827009761,41.5700009496463,825503.0,2801  LARKSPUR LN,57,270,3.213268213268213,2,3,2
3220,2836222037,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1960,0.274788679,Unlikely Lead,203,270,13,1.0,1441.0,16880.0,55990.0,-87.6845731620182,41.5704009671498,825503.0,2726  LARKSPUR LN,57,270,3.316943127962085,2,1,2
3221,2836222017,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1960,0.207951837,Unlikely Lead,203,270,13,1.0,1378.0,25020.0,81210.0,-87.6820965664486,41.5688952542068,825503.0,2615  TURTLE CREEK DR,57,270,3.2458033573141485,2,1,2
3222,2836223005,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1960,0.204325663,Unlikely Lead,203,270,13,1.0,1378.0,24570.0,77590.0,-87.6844666774791,41.5698543484748,825503.0,2719  LARKSPUR LN,57,270,3.157916157916158,2,1,2
3223,3102204002,1978,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.074405414,Unlikely Lead,295,40,32,2.0,1368.0,20320.0,101920.0,-87.7004342230438,41.5511538845224,829902.0,18638  GOLFVIEW DR,44,40,5.015748031496063,2,4,2
3224,2836104014,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1960,0.232548103,Unlikely Lead,203,270,13,1.0,1378.0,24570.0,62010.0,-87.6835715758067,41.5682495910662,825503.0,2711  KNOLLWOOD PL,57,270,2.5238095238095237,2,1,2
3225,2836104020,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.175713825,Unlikely Lead,234,270,13,4.0,1258.0,25250.0,79390.0,-87.6821481787989,41.5682537869444,825503.0,2617  KNOLLWOOD PL,57,270,3.1441584158415843,2,3,2
3226,3102205069,1980,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1974,0.081769236,Unlikely Lead,295,40,32,2.0,1848.0,17790.0,87210.0,-87.6992019932532,41.5539598165656,829902.0,18537  MEADOW LN,42,40,4.902192242833053,2,4,2
3227,2836110006,1976,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1920,0.155923411,Unlikely Lead,203,270,13,1.0,1331.0,26160.0,86840.0,-87.6879101219987,41.5698106080458,825503.0,17606  STONEBRIDGE DR,46,270,3.319571865443425,2,1,2
3228,2836302038,1983,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1971,0.037242959,Unlikely Lead,278,270,13,2.0,2087.0,38610.0,99590.0,-87.6939974764004,41.5622116620049,825503.0,3125  SHAGBARK LN,39,270,2.5793835793835793,2,4,2
3229,2836221004,1966,83.21513002,31.11111111,79125,12.19858156,34.07407407,two-story,1980,0.077983031,Unlikely Lead,278,270,13,2.0,2103.0,30680.0,112230.0,-87.6843956015408,41.5713339036623,825503.0,17503  OAKWOOD DR,56,270,3.658083441981747,2,4,2
3230,3102204121,1979,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1971,0.071716837,Unlikely Lead,295,40,32,2.0,1440.0,17620.0,107310.0,-87.7023111004525,41.5503307473989,829902.0,3508  GOLFVIEW DR,43,40,6.090238365493757,2,4,2
3231,3102205046,1980,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1974,0.064745306,Unlikely Lead,295,40,32,2.0,1781.0,17880.0,112200.0,-87.6996269392216,41.5534296620004,829902.0,18558  MEADOW LN,42,40,6.275167785234899,2,4,2
3232,2825325007,1981,98.17184644,49.22600619,49239,17.18464351,42.10526316,one-story,2011,0.230192128,Unlikely Lead,203,260,13,1.0,1080.0,16620.0,85410.0,-87.6857322990771,41.5732839524536,825503.0,2809  174TH ST,41,260,5.1389891696750905,2,1,2
3233,2836108006,1974,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1928,0.079600692,Unlikely Lead,278,270,13,2.0,2581.0,25390.0,124490.0,-87.6896085496943,41.5653525440134,825503.0,3001  BUTTONWOOD WALK,48,270,4.9031114612051985,2,4,2
3234,2836102028,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1925,0.06653722,Unlikely Lead,278,270,13,2.0,2481.0,29820.0,128790.0,-87.6907491767199,41.5673468773181,825503.0,17715  STONEBRIDGE DR,1,270,4.318913480885312,2,4,2
3235,2826307080,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1970,0.318748518,Unlikely Lead,203,240,13,1.0,1111.0,19430.0,65440.0,-87.7073483522462,41.5739787214837,825501.0,17304  APPLETREE DR,46,240,3.367987647967061,2,1,2
3236,2836222014,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.161678406,Unlikely Lead,234,270,13,4.0,1495.0,25080.0,90460.0,-87.6822803351119,41.5694255068875,825503.0,2621  TURTLE CREEK DR,57,270,3.606858054226475,2,3,2
3237,2836102019,1966,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1960,0.171366202,Unlikely Lead,203,270,13,1.0,1495.0,35940.0,65650.0,-87.6873836286797,41.5687769555482,825503.0,17616  OAKWOOD DR,56,270,1.8266555370061213,2,1,2
3238,2835203003,1951,97.43842365,27.52941176,52417,0.0,45.88235294,two-story,1989,0.141881704,Unlikely Lead,206,270,13,2.0,3504.0,74220.0,146600.0,-87.7025635814994,41.5707615226044,825504.0,3501  175TH ST,71,270,1.9752088385879816,2,4,2
3239,2826307063,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1970,0.317813294,Unlikely Lead,203,240,13,1.0,1034.0,18650.0,68450.0,-87.7099784615204,41.5732039883942,825501.0,17314  PEACH GROVE LN,46,240,3.670241286863271,2,1,2
3240,3102205062,1980,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1974,0.077133963,Unlikely Lead,295,40,32,2.0,1902.0,17370.0,89020.0,-87.6996315920425,41.5544047561643,829902.0,18521  MEADOW LN,42,40,5.1249280368451355,2,4,2
3241,2826310034,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,2000,0.244474801,Unlikely Lead,202,240,13,1.0,906.0,25400.0,70290.0,-87.705901748784,41.5738428753422,825501.0,3612  WHEELWOOD CT,46,240,2.767322834645669,2,1,2
3242,3102204092,1981,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.061235834,Unlikely Lead,295,40,32,2.0,2042.0,17810.0,118540.0,-87.7015722232513,41.5501884982951,829902.0,3463  GOLFVIEW DR,41,40,6.655811341942729,2,4,2
3243,3102204127,1979,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.068303336,Unlikely Lead,295,40,32,2.0,1600.0,18180.0,110120.0,-87.7018509213182,41.5505828965237,829902.0,3464  GOLFVIEW DR,43,40,6.057205720572057,2,4,2
3244,2836102024,1967,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1998,0.047400696,Unlikely Lead,278,270,13,2.0,2208.0,49040.0,103750.0,-87.6880472645481,41.5682105203438,825503.0,17624  OAKWOOD DR,55,270,2.115619902120718,2,4,2
3245,2836221025,1967,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,2013,0.140499689,Unlikely Lead,203,270,13,1.0,1474.0,28080.0,63180.0,-87.6804286139306,41.5715238111992,825503.0,17501  BUTTERNUT RD,55,270,2.25,2,1,2
3246,2826402053,1974,90.9629045,35.51401869,53554,4.577742699,28.78504673,two-story,1983,0.17727687,Unlikely Lead,207,260,13,2.0,1734.0,26260.0,83210.0,-87.6969605229012,41.5738170821847,825501.0,17317  BURR OAK LN,48,260,3.1686976389946686,2,4,2
3247,2836105012,1966,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1960,0.149595625,Unlikely Lead,234,270,13,4.0,1258.0,24570.0,80960.0,-87.6854126158038,41.5668887559535,825503.0,17712  GRANDVIEW DR,56,270,3.295075295075295,2,3,2
3248,2835411009,1978,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1971,0.289227677,Unlikely Lead,207,240,13,2.0,1716.0,29120.0,67110.0,-87.6967847415835,41.5610087083459,825504.0,18104  VERSAILES LN,44,240,2.3046016483516483,2,4,2
3249,2836223006,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.159475696,Unlikely Lead,234,270,13,4.0,1495.0,24570.0,93940.0,-87.6842498259041,41.5697772265908,825503.0,2717  LARKSPUR LN,57,270,3.8233618233618234,2,3,2
3250,2836111008,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1969,0.040757063,Unlikely Lead,278,270,13,2.0,2446.0,37840.0,121180.0,-87.6917691522304,41.567242297943,825503.0,3100  OAKWOOD DR,46,270,3.2024312896405918,2,4,2
3251,2836223020,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.179080388,Unlikely Lead,234,270,13,4.0,1258.0,24570.0,82770.0,-87.6843986590934,41.5695005553352,825503.0,2722  CHERRYWOOD LN,57,270,3.3687423687423688,2,3,2
3252,2836107031,1974,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1963,0.064540882,Unlikely Lead,207,270,13,2.0,1821.0,36720.0,90170.0,-87.6877766622687,41.5657163996644,825503.0,2908  BUTTONWOOD WALK,48,270,2.4556100217864922,2,4,2
3253,2836106027,1974,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,2011,0.076679908,Unlikely Lead,234,270,13,4.0,1238.0,24570.0,78880.0,-87.6867712333573,41.5663323393067,825503.0,17713  PEBBLEWOOD LN,48,270,3.2104192104192104,2,3,2
3254,2835413010,1979,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1975,0.280427884,Unlikely Lead,207,240,13,2.0,1800.0,23100.0,76060.0,-87.7027701470799,41.5614232183991,825504.0,3508  FOUNTAINBLEAU DR,43,240,3.292640692640693,2,4,2
3255,2836109004,1984,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1970,0.063962589,Unlikely Lead,234,270,13,4.0,1087.0,25020.0,93560.0,-87.6909853787891,41.5663215424356,825503.0,17724  RIDGEWOOD DR,38,270,3.739408473221423,2,3,2
3256,2836302040,1983,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1971,0.043442792,Unlikely Lead,207,270,13,2.0,1938.0,30480.0,99620.0,-87.6934880157417,41.5622127283559,825503.0,3121  SHAGBARK LN,39,270,3.2683727034120733,2,4,2
3257,2836104029,1966,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1960,0.171134517,Unlikely Lead,234,270,13,4.0,1258.0,24570.0,67300.0,-87.685568213075,41.5680823308113,825503.0,17701  GRANDVIEW DR,56,270,2.739112739112739,2,3,2
3258,3102204110,1977,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1972,0.07730479,Unlikely Lead,295,40,32,2.0,1380.0,18180.0,104270.0,-87.7035144274969,41.5504037595875,829902.0,3538  GOLFVIEW DR,45,40,5.735423542354235,2,4,2
3259,3102204117,1977,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1955,0.097871168,Unlikely Lead,295,40,32,2.0,1380.0,17810.0,94530.0,-87.7027790533394,41.5504121709116,829902.0,3524  GOLFVIEW DR,45,40,5.3076923076923075,2,4,2
3260,2836107036,1975,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1963,0.096844629,Unlikely Lead,234,270,13,4.0,1229.0,24570.0,94230.0,-87.6890745896613,41.5657755940146,825503.0,2918  BUTTONWOOD WALK,47,270,3.8351648351648353,2,3,2
3261,3102204191,1984,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.044555833,Unlikely Lead,295,40,32,2.0,2563.0,22270.0,128350.0,-87.7000695470293,41.5514678773318,829902.0,18630  GOLFVIEW DR,38,40,5.763358778625954,2,4,2
3262,2836107009,1975,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,2013,0.045705908,Unlikely Lead,278,270,13,2.0,2179.0,30480.0,81490.0,-87.6886619282926,41.5660942241863,825503.0,17807  OAKWOOD DR,47,270,2.6735564304461943,2,4,2
3263,2836107014,1974,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,2011,0.077174622,Unlikely Lead,234,270,13,4.0,1354.0,22940.0,84080.0,-87.6877394772955,41.5666922779911,825503.0,17711  OAKWOOD DR,48,270,3.665213600697472,2,3,2
3264,3102204168,1982,82.32876712,51.43603133,78218,52.46575342,51.17493473,two-story,1973,0.052467556,Unlikely Lead,295,40,32,2.0,1840.0,27600.0,104480.0,-87.6991580955171,41.551537416688,829902.0,18627  GOLFVIEW DR,40,40,3.785507246376812,2,4,2
3265,2836105024,1967,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1960,0.176472755,Unlikely Lead,203,270,13,1.0,1220.0,27270.0,73640.0,-87.6861145757379,41.5674795713868,825503.0,17711  DOGWOOD LN,55,270,2.7004033736707003,2,1,2
3266,2836222018,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,split-level,1960,0.171904536,Unlikely Lead,234,270,13,4.0,1258.0,28000.0,77780.0,-87.6820930082915,41.5686969715248,825503.0,2613  TURTLE CREEK DR,57,270,2.777857142857143,2,3,2
3267,3102101024,1984,91.78789301,18.27160494,100943,1.783200375,52.34567901,two-story,1976,0.021975647,Unlikely Lead,278,40,32,2.0,2080.0,27890.0,101690.0,-87.7075637201831,41.5498802071405,829902.0,3713  BRIAR LN,38,40,3.646109716744353,2,4,2
3268,2836102050,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1969,0.064489427,Unlikely Lead,278,270,13,2.0,2446.0,28660.0,91260.0,-87.6868392119181,41.5700343370709,825503.0,17603  STONEBRIDGE DR,46,270,3.184228890439637,2,4,2
3269,2836102008,1965,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,2013,0.106882899,Unlikely Lead,203,270,13,1.0,1495.0,30160.0,82400.0,-87.685887450352,41.5703754807787,825503.0,17514  OAKWOOD DR,57,270,2.7320954907161803,2,1,2
3270,2836106007,1967,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1960,0.179713226,Unlikely Lead,203,270,13,1.0,1123.0,24570.0,66830.0,-87.6863782858933,41.5667585714653,825503.0,17712  DOGWOOD LN,55,270,2.71998371998372,2,1,2
3271,2836111003,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1925,0.070929772,Unlikely Lead,278,270,13,2.0,2179.0,26160.0,122470.0,-87.6908759829444,41.5679054040847,825503.0,17706  STONEBRIDGE DR,46,270,4.681574923547401,2,4,2
3272,2836104069,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1971,0.056283817,Unlikely Lead,278,270,13,2.0,2080.0,33920.0,91730.0,-87.6902619183419,41.5646260283425,825503.0,3005  GREENWOOD RD,46,270,2.704304245283019,2,4,2
3273,2836102064,1976,100.0,50.71428571,83795,19.1137213,38.80952381,one-story,1928,0.143404029,Unlikely Lead,203,270,13,1.0,1547.0,27300.0,89030.0,-87.6867594271388,41.5709663414583,825503.0,17507  STONEBRIDGE DR,46,270,3.261172161172161,2,1,2
3274,2826307073,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1970,0.306938029,Unlikely Lead,203,240,13,1.0,1034.0,22200.0,62450.0,-87.7083546860751,41.573766663233,825501.0,3701  GLYNWOOD LN,46,240,2.813063063063063,2,1,2
3275,2826307089,1979,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1971,0.269427874,Unlikely Lead,203,240,13,1.0,1077.0,20680.0,77990.0,-87.7080228830607,41.5725866225937,825501.0,17406  WELLINGTON DR,43,240,3.771276595744681,2,1,2
3276,2836110001,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1928,0.073180225,Unlikely Lead,278,270,13,2.0,2164.0,26160.0,116880.0,-87.6874163094449,41.5706052631073,825503.0,17510  STONEBRIDGE DR,46,270,4.467889908256881,2,4,2
3277,2835413027,1979,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1974,0.30662464,Unlikely Lead,207,240,13,2.0,1668.0,24010.0,70610.0,-87.7013939255554,41.5630625524186,825504.0,17916  NORMANDY LN,43,240,2.9408579758433984,2,4,2
3278,2826310053,1978,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1971,0.282343753,Unlikely Lead,203,240,13,1.0,1100.0,17590.0,80350.0,-87.7044986237218,41.5721109465541,825501.0,3603  WELLINGTON CT,44,240,4.567936327458783,2,1,2
3279,2826307068,1976,93.63588941,38.03131991,54786,17.42305686,35.5704698,one-story,1970,0.298229621,Unlikely Lead,203,240,13,1.0,1034.0,19380.0,76670.0,-87.708810765553,41.5729285830836,825501.0,3711  GLYNWOOD LN,46,240,3.956140350877193,2,1,2
3280,2836111001,1979,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1925,0.113395512,Unlikely Lead,234,270,13,4.0,946.0,30610.0,84100.0,-87.6904963483887,41.5681551928724,825503.0,17700  STONEBRIDGE DR,43,270,2.7474681476641623,2,3,2
3281,2836111006,1976,100.0,50.71428571,83795,19.1137213,38.80952381,two-story,1969,0.051942734,Unlikely Lead,278,270,13,2.0,2179.0,31070.0,110490.0,-87.6914357999795,41.567528966486,825503.0,17712  STONEBRIDGE DR,46,270,3.5561635017701962,2,4,2
3282,2836103016,1966,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,1960,0.198678099,Unlikely Lead,203,270,13,1.0,1571.0,27890.0,73930.0,-87.6848215539237,41.5687389167972,825503.0,2802  KNOLLWOOD PL,56,270,2.650770885622087,2,1,2
3283,2835405002,1977,88.58780615,60.51660517,37397,5.938494168,32.28782288,two-story,1970,0.321052305,Unlikely Lead,207,240,13,2.0,1123.0,25410.0,59760.0,-87.6997084452614,41.5636880581983,825504.0,3405  CHAMBORD LN,45,240,2.3518299881936247,2,4,2
3284,2836104055,1973,100.0,50.71428571,83795,19.1137213,38.80952381,split-level,1962,0.092798683,Unlikely Lead,234,270,13,4.0,1566.0,24570.0,106680.0,-87.6865802491018,41.5646146065597,825503.0,2815  GREENWOOD RD,49,270,4.3418803418803416,2,3,2
3285,2836223008,1965,83.21513002,31.11111111,79125,12.19858156,34.07407407,one-story,2012,0.146084252,Unlikely Lead,203,270,13,1.0,1378.0,25040.0,76300.0,-87.6838104692214,41.5696131797527,825503.0,2713  LARKSPUR LN,57,270,3.047124600638978,2,1,2
